sector,ruta,archivo,formato,tamano_mb,error_lectura,encoding,separador,crs,geometria,filas_totales,filas_muestra,columnas,n_unnamed,n_cols_vacias,filas_titulo_omitidas,pct_nulos_total,duplicados,columnas_territoriales,variables_numericas,variables_categoricas,variables_temporales,variables_espaciales,encoding_legacy,muestra_por_performance,bbox_fuera_bogota,problemas_detectados,capa_hoja
raw,raw\MOVILIDAD\Validaciones\2025-Zonal-02 TM Reporte de Validaciones Zonales Intervalo al 28 de Febrero 2025.xlsx,MOVILIDAD\Validaciones\2025-Zonal-02 TM Reporte de Validaciones Zonales Intervalo al 28 de Febrero 2025.xlsx,xlsx,10.928,,,,,,,300.0,32.0,0,0,6,0.0,0.0,,29,3,0,0,False,True,False,"encabezado_detectado, sin_columna_territorial, muestra_por_performance",Resumen Operador Ruta Intervalo
raw,raw\MOVILIDAD\Validaciones\2025-Zonal-02 TM Reporte de Validaciones Zonales Intervalo al 28 de Febrero 2025.xlsx,MOVILIDAD\Validaciones\2025-Zonal-02 TM Reporte de Validaciones Zonales Intervalo al 28 de Febrero 2025.xlsx,xlsx,10.928,,,,,,,22.0,35.0,0,0,6,24.55,3.0,,32,3,0,0,False,True,False,"encabezado_detectado, duplicados, sin_columna_territorial, muestra_por_performance",Resumen Perfil Tarjeta
raw,raw\MOVILIDAD\Validaciones\2025-Zonal-02 TM Reporte de Validaciones Zonales Intervalo al 28 de Febrero 2025.xlsx,MOVILIDAD\Validaciones\2025-Zonal-02 TM Reporte de Validaciones Zonales Intervalo al 28 de Febrero 2025.xlsx,xlsx,10.928,,,,,,,11.0,32.0,0,0,0,28.12,2.0,,0,32,0,0,False,True,False,"duplicados, sin_columna_territorial, muestra_por_performance",Validador Reporte
raw,raw\MOVILIDAD\Validaciones\2025-Zonal-03 TM Reporte de Validaciones Zonales Intervalo al 31 de Marzo 2025.xlsx,MOVILIDAD\Validaciones\2025-Zonal-03 TM Reporte de Validaciones Zonales Intervalo al 31 de Marzo 2025.xlsx,xlsx,11.02,,,,,,,300.0,35.0,0,0,6,0.0,0.0,,32,3,0,0,False,True,False,"encabezado_detectado, sin_columna_territorial, muestra_por_performance",Resumen Operador Ruta
raw,raw\MOVILIDAD\Validaciones\2025-Zonal-03 TM Reporte de Validaciones Zonales Intervalo al 31 de Marzo 2025.xlsx,MOVILIDAD\Validaciones\2025-Zonal-03 TM Reporte de Validaciones Zonales Intervalo al 31 de Marzo 2025.xlsx,xlsx,11.02,,,,,,,300.0,35.0,0,0,6,0.0,0.0,,32,3,0,0,False,True,False,"encabezado_detectado, sin_columna_territorial, muestra_por_performance",Resumen Operador Ruta Intervalo
raw,raw\MOVILIDAD\Validaciones\2025-Zonal-03 TM Reporte de Validaciones Zonales Intervalo al 31 de Marzo 2025.xlsx,MOVILIDAD\Validaciones\2025-Zonal-03 TM Reporte de Validaciones Zonales Intervalo al 31 de Marzo 2025.xlsx,xlsx,11.02,,,,,,,22.0,35.0,0,0,6,17.92,3.0,,32,3,0,0,False,True,False,"encabezado_detectado, duplicados, sin_columna_territorial, muestra_por_performance",Resumen Perfil Tarjeta
raw,raw\MOVILIDAD\Validaciones\2025-Zonal-03 TM Reporte de Validaciones Zonales Intervalo al 31 de Marzo 2025.xlsx,MOVILIDAD\Validaciones\2025-Zonal-03 TM Reporte de Validaciones Zonales Intervalo al 31 de Marzo 2025.xlsx,xlsx,11.02,,,,,,,11.0,32.0,0,0,0,27.27,2.0,,0,32,0,0,False,True,False,"duplicados, sin_columna_territorial, muestra_por_performance",Validador Reporte
raw,raw\MOVILIDAD\Validaciones\2025-Zonal-04 TM Reporte de Validaciones Zonales Intervalo al 30 de Abril 2025.xlsx,MOVILIDAD\Validaciones\2025-Zonal-04 TM Reporte de Validaciones Zonales Intervalo al 30 de Abril 2025.xlsx,xlsx,11.003,,,,,,,300.0,34.0,0,0,6,0.0,0.0,,31,3,0,0,False,True,False,"encabezado_detectado, sin_columna_territorial, muestra_por_performance",Resumen Operador Ruta
raw,raw\MOVILIDAD\Validaciones\2025-Zonal-04 TM Reporte de Validaciones Zonales Intervalo al 30 de Abril 2025.xlsx,MOVILIDAD\Validaciones\2025-Zonal-04 TM Reporte de Validaciones Zonales Intervalo al 30 de Abril 2025.xlsx,xlsx,11.003,,,,,,,300.0,34.0,0,0,6,0.0,0.0,,31,3,0,0,False,True,False,"encabezado_detectado, sin_columna_territorial, muestra_por_performance",Resumen Operador Ruta Intervalo
raw,raw\MOVILIDAD\Validaciones\2025-Zonal-04 TM Reporte de Validaciones Zonales Intervalo al 30 de Abril 2025.xlsx,MOVILIDAD\Validaciones\2025-Zonal-04 TM Reporte de Validaciones Zonales Intervalo al 30 de Abril 2025.xlsx,xlsx,11.003,,,,,,,22.0,35.0,0,0,6,20.13,3.0,,32,3,0,0,False,True,False,"encabezado_detectado, duplicados, sin_columna_territorial, muestra_por_performance",Resumen Perfil Tarjeta
raw,raw\MOVILIDAD\Validaciones\2025-Zonal-04 TM Reporte de Validaciones Zonales Intervalo al 30 de Abril 2025.xlsx,MOVILIDAD\Validaciones\2025-Zonal-04 TM Reporte de Validaciones Zonales Intervalo al 30 de Abril 2025.xlsx,xlsx,11.003,,,,,,,11.0,32.0,0,0,0,27.56,2.0,,0,32,0,0,False,True,False,"duplicados, sin_columna_territorial, muestra_por_performance",Validador Reporte
raw,raw\MOVILIDAD\Validaciones\2025-Zonal-05 TM Reporte de Validaciones Zonales Intervalo al 31 de Mayo 2025.xlsx,MOVILIDAD\Validaciones\2025-Zonal-05 TM Reporte de Validaciones Zonales Intervalo al 31 de Mayo 2025.xlsx,xlsx,11.028,,,,,,,300.0,35.0,0,0,6,0.0,0.0,,32,3,0,0,False,True,False,"encabezado_detectado, sin_columna_territorial, muestra_por_performance",Resumen Operador Ruta
raw,raw\MOVILIDAD\Validaciones\2025-Zonal-05 TM Reporte de Validaciones Zonales Intervalo al 31 de Mayo 2025.xlsx,MOVILIDAD\Validaciones\2025-Zonal-05 TM Reporte de Validaciones Zonales Intervalo al 31 de Mayo 2025.xlsx,xlsx,11.028,,,,,,,300.0,35.0,0,0,6,0.0,0.0,,32,3,0,0,False,True,False,"encabezado_detectado, sin_columna_territorial, muestra_por_performance",Resumen Operador Ruta Intervalo
raw,raw\MOVILIDAD\Validaciones\2025-Zonal-05 TM Reporte de Validaciones Zonales Intervalo al 31 de Mayo 2025.xlsx,MOVILIDAD\Validaciones\2025-Zonal-05 TM Reporte de Validaciones Zonales Intervalo al 31 de Mayo 2025.xlsx,xlsx,11.028,,,,,,,22.0,35.0,0,0,6,13.51,2.0,,32,3,0,0,False,True,False,"encabezado_detectado, duplicados, sin_columna_territorial, muestra_por_performance",Resumen Perfil Tarjeta
raw,raw\MOVILIDAD\Validaciones\2025-Zonal-05 TM Reporte de Validaciones Zonales Intervalo al 31 de Mayo 2025.xlsx,MOVILIDAD\Validaciones\2025-Zonal-05 TM Reporte de Validaciones Zonales Intervalo al 31 de Mayo 2025.xlsx,xlsx,11.028,,,,,,,11.0,32.0,0,0,0,27.27,2.0,,0,32,0,0,False,True,False,"duplicados, sin_columna_territorial, muestra_por_performance",Validador Reporte
raw,raw\MOVILIDAD\Validaciones\2025-Zonal-06 TM Reporte de Validaciones Zonales Intervalo al 30 de Junio 2025.xlsx,MOVILIDAD\Validaciones\2025-Zonal-06 TM Reporte de Validaciones Zonales Intervalo al 30 de Junio 2025.xlsx,xlsx,10.957,,,,,,,300.0,34.0,0,0,6,0.0,0.0,,31,3,0,0,False,True,False,"encabezado_detectado, sin_columna_territorial, muestra_por_performance",Resumen Operador Ruta
raw,raw\MOVILIDAD\Validaciones\2025-Zonal-06 TM Reporte de Validaciones Zonales Intervalo al 30 de Junio 2025.xlsx,MOVILIDAD\Validaciones\2025-Zonal-06 TM Reporte de Validaciones Zonales Intervalo al 30 de Junio 2025.xlsx,xlsx,10.957,,,,,,,300.0,34.0,0,0,6,0.0,0.0,,31,3,0,0,False,True,False,"encabezado_detectado, sin_columna_territorial, muestra_por_performance",Resumen Operador Ruta Intervalo
raw,raw\MOVILIDAD\Validaciones\2025-Zonal-06 TM Reporte de Validaciones Zonales Intervalo al 30 de Junio 2025.xlsx,MOVILIDAD\Validaciones\2025-Zonal-06 TM Reporte de Validaciones Zonales Intervalo al 30 de Junio 2025.xlsx,xlsx,10.957,,,,,,,22.0,35.0,0,0,6,11.95,1.0,,32,3,0,0,False,True,False,"encabezado_detectado, duplicados, sin_columna_territorial, muestra_por_performance",Resumen Perfil Tarjeta
raw,raw\MOVILIDAD\Validaciones\2025-Zonal-06 TM Reporte de Validaciones Zonales Intervalo al 30 de Junio 2025.xlsx,MOVILIDAD\Validaciones\2025-Zonal-06 TM Reporte de Validaciones Zonales Intervalo al 30 de Junio 2025.xlsx,xlsx,10.957,,,,,,,11.0,32.0,0,0,0,27.56,2.0,,0,32,0,0,False,True,False,"duplicados, sin_columna_territorial, muestra_por_performance",Validador Reporte
raw,raw\MOVILIDAD\Validaciones\2025-Zonal-07 TM Reporte de Validaciones Zonales Intervalo al 31 de Julio 2025.xlsx,MOVILIDAD\Validaciones\2025-Zonal-07 TM Reporte de Validaciones Zonales Intervalo al 31 de Julio 2025.xlsx,xlsx,10.991,,,,,,,300.0,35.0,0,0,6,0.0,0.0,,32,3,0,0,False,True,False,"encabezado_detectado, sin_columna_territorial, muestra_por_performance",Resumen Operador Ruta
raw,raw\MOVILIDAD\Validaciones\2025-Zonal-07 TM Reporte de Validaciones Zonales Intervalo al 31 de Julio 2025.xlsx,MOVILIDAD\Validaciones\2025-Zonal-07 TM Reporte de Validaciones Zonales Intervalo al 31 de Julio 2025.xlsx,xlsx,10.991,,,,,,,300.0,35.0,0,0,6,0.0,0.0,,32,3,0,0,False,True,False,"encabezado_detectado, sin_columna_territorial, muestra_por_performance",Resumen Operador Ruta Intervalo
raw,raw\MOVILIDAD\Validaciones\2025-Zonal-07 TM Reporte de Validaciones Zonales Intervalo al 31 de Julio 2025.xlsx,MOVILIDAD\Validaciones\2025-Zonal-07 TM Reporte de Validaciones Zonales Intervalo al 31 de Julio 2025.xlsx,xlsx,10.991,,,,,,,22.0,35.0,0,0,6,13.51,2.0,,32,3,0,0,False,True,False,"encabezado_detectado, duplicados, sin_columna_territorial, muestra_por_performance",Resumen Perfil Tarjeta
raw,raw\MOVILIDAD\Validaciones\2025-Zonal-07 TM Reporte de Validaciones Zonales Intervalo al 31 de Julio 2025.xlsx,MOVILIDAD\Validaciones\2025-Zonal-07 TM Reporte de Validaciones Zonales Intervalo al 31 de Julio 2025.xlsx,xlsx,10.991,,,,,,,11.0,32.0,0,0,0,27.27,2.0,,0,32,0,0,False,True,False,"duplicados, sin_columna_territorial, muestra_por_performance",Validador Reporte
raw,raw\MOVILIDAD\Validaciones\2025-Zonal-08 TM Reporte de Validaciones Zonales Intervalo al 31 de Agosto del 2025.xlsx,MOVILIDAD\Validaciones\2025-Zonal-08 TM Reporte de Validaciones Zonales Intervalo al 31 de Agosto del 2025.xlsx,xlsx,11.022,,,,,,,300.0,35.0,0,0,6,0.0,0.0,,32,3,0,0,False,True,False,"encabezado_detectado, sin_columna_territorial, muestra_por_performance",Resumen Operador Ruta
raw,raw\MOVILIDAD\Validaciones\2025-Zonal-08 TM Reporte de Validaciones Zonales Intervalo al 31 de Agosto del 2025.xlsx,MOVILIDAD\Validaciones\2025-Zonal-08 TM Reporte de Validaciones Zonales Intervalo al 31 de Agosto del 2025.xlsx,xlsx,11.022,,,,,,,300.0,35.0,0,0,6,0.0,0.0,,32,3,0,0,False,True,False,"encabezado_detectado, sin_columna_territorial, muestra_por_performance",Resumen Operador Ruta Intervalo
raw,raw\MOVILIDAD\Validaciones\2025-Zonal-08 TM Reporte de Validaciones Zonales Intervalo al 31 de Agosto del 2025.xlsx,MOVILIDAD\Validaciones\2025-Zonal-08 TM Reporte de Validaciones Zonales Intervalo al 31 de Agosto del 2025.xlsx,xlsx,11.022,,,,,,,22.0,35.0,0,0,6,13.51,2.0,,32,3,0,0,False,True,False,"encabezado_detectado, duplicados, sin_columna_territorial, muestra_por_performance",Resumen Perfil Tarjeta
raw,raw\MOVILIDAD\Validaciones\2025-Zonal-08 TM Reporte de Validaciones Zonales Intervalo al 31 de Agosto del 2025.xlsx,MOVILIDAD\Validaciones\2025-Zonal-08 TM Reporte de Validaciones Zonales Intervalo al 31 de Agosto del 2025.xlsx,xlsx,11.022,,,,,,,11.0,32.0,0,0,0,27.27,2.0,,0,32,0,0,False,True,False,"duplicados, sin_columna_territorial, muestra_por_performance",Validador Reporte
raw,raw\MOVILIDAD\Validaciones\2025-Zonal-09 TM Reporte de Validaciones Zonales Intervalo al 30 de Septiembre del 2025.xlsx,MOVILIDAD\Validaciones\2025-Zonal-09 TM Reporte de Validaciones Zonales Intervalo al 30 de Septiembre del 2025.xlsx,xlsx,10.997,,,,,,,300.0,34.0,0,0,6,0.0,0.0,,31,3,0,0,False,True,False,"encabezado_detectado, sin_columna_territorial, muestra_por_performance",Resumen Operador Ruta
raw,raw\MOVILIDAD\Validaciones\2025-Zonal-09 TM Reporte de Validaciones Zonales Intervalo al 30 de Septiembre del 2025.xlsx,MOVILIDAD\Validaciones\2025-Zonal-09 TM Reporte de Validaciones Zonales Intervalo al 30 de Septiembre del 2025.xlsx,xlsx,10.997,,,,,,,300.0,34.0,0,0,6,0.0,0.0,,31,3,0,0,False,True,False,"encabezado_detectado, sin_columna_territorial, muestra_por_performance",Resumen Operador Ruta Intervalo
raw,raw\MOVILIDAD\Validaciones\2025-Zonal-09 TM Reporte de Validaciones Zonales Intervalo al 30 de Septiembre del 2025.xlsx,MOVILIDAD\Validaciones\2025-Zonal-09 TM Reporte de Validaciones Zonales Intervalo al 30 de Septiembre del 2025.xlsx,xlsx,10.997,,,,,,,22.0,35.0,0,0,6,15.84,2.0,,32,3,0,0,False,True,False,"encabezado_detectado, duplicados, sin_columna_territorial, muestra_por_performance",Resumen Perfil Tarjeta
raw,raw\MOVILIDAD\Validaciones\2025-Zonal-09 TM Reporte de Validaciones Zonales Intervalo al 30 de Septiembre del 2025.xlsx,MOVILIDAD\Validaciones\2025-Zonal-09 TM Reporte de Validaciones Zonales Intervalo al 30 de Septiembre del 2025.xlsx,xlsx,10.997,,,,,,,11.0,32.0,0,0,0,27.56,2.0,,0,32,0,0,False,True,False,"duplicados, sin_columna_territorial, muestra_por_performance",Validador Reporte
raw,raw\MOVILIDAD\Validaciones\2025-Zonal-10 TM Reporte de Validaciones Zonales Intervalo al 31 de Octubre del 2025.xlsx,MOVILIDAD\Validaciones\2025-Zonal-10 TM Reporte de Validaciones Zonales Intervalo al 31 de Octubre del 2025.xlsx,xlsx,11.035,,,,,,,300.0,35.0,0,0,6,0.0,0.0,,32,3,0,0,False,True,False,"encabezado_detectado, sin_columna_territorial, muestra_por_performance",Resumen Operador Ruta
raw,raw\MOVILIDAD\Validaciones\2025-Zonal-10 TM Reporte de Validaciones Zonales Intervalo al 31 de Octubre del 2025.xlsx,MOVILIDAD\Validaciones\2025-Zonal-10 TM Reporte de Validaciones Zonales Intervalo al 31 de Octubre del 2025.xlsx,xlsx,11.035,,,,,,,300.0,35.0,0,0,6,0.0,0.0,,32,3,0,0,False,True,False,"encabezado_detectado, sin_columna_territorial, muestra_por_performance",Resumen Operador Ruta Intervalo
raw,raw\MOVILIDAD\Validaciones\2025-Zonal-10 TM Reporte de Validaciones Zonales Intervalo al 31 de Octubre del 2025.xlsx,MOVILIDAD\Validaciones\2025-Zonal-10 TM Reporte de Validaciones Zonales Intervalo al 31 de Octubre del 2025.xlsx,xlsx,11.035,,,,,,,22.0,35.0,0,0,6,13.51,2.0,,32,3,0,0,False,True,False,"encabezado_detectado, duplicados, sin_columna_territorial, muestra_por_performance",Resumen Perfil Tarjeta
raw,raw\MOVILIDAD\Validaciones\2025-Zonal-10 TM Reporte de Validaciones Zonales Intervalo al 31 de Octubre del 2025.xlsx,MOVILIDAD\Validaciones\2025-Zonal-10 TM Reporte de Validaciones Zonales Intervalo al 31 de Octubre del 2025.xlsx,xlsx,11.035,,,,,,,11.0,32.0,0,0,0,27.27,2.0,,0,32,0,0,False,True,False,"duplicados, sin_columna_territorial, muestra_por_performance",Validador Reporte
raw,raw\MOVILIDAD\Validaciones\2025-Zonal-11 TM Reporte de Validaciones Zonales Intervalo al 30 de Noviembre del 2025.xlsx,MOVILIDAD\Validaciones\2025-Zonal-11 TM Reporte de Validaciones Zonales Intervalo al 30 de Noviembre del 2025.xlsx,xlsx,11.859,,,,,,,300.0,34.0,0,0,6,0.0,0.0,,31,3,0,0,False,True,False,"encabezado_detectado, sin_columna_territorial, muestra_por_performance",Resumen Operador Ruta
raw,raw\MOVILIDAD\Validaciones\2025-Zonal-11 TM Reporte de Validaciones Zonales Intervalo al 30 de Noviembre del 2025.xlsx,MOVILIDAD\Validaciones\2025-Zonal-11 TM Reporte de Validaciones Zonales Intervalo al 30 de Noviembre del 2025.xlsx,xlsx,11.859,,,,,,,300.0,34.0,0,0,6,0.0,0.0,,31,3,0,0,False,True,False,"encabezado_detectado, sin_columna_territorial, muestra_por_performance",Resumen Operador Ruta Intervalo
raw,raw\MOVILIDAD\Validaciones\2025-Zonal-11 TM Reporte de Validaciones Zonales Intervalo al 30 de Noviembre del 2025.xlsx,MOVILIDAD\Validaciones\2025-Zonal-11 TM Reporte de Validaciones Zonales Intervalo al 30 de Noviembre del 2025.xlsx,xlsx,11.859,,,,,,,22.0,35.0,0,0,6,15.84,2.0,,32,3,0,0,False,True,False,"encabezado_detectado, duplicados, sin_columna_territorial, muestra_por_performance",Resumen Perfil Tarjeta
raw,raw\MOVILIDAD\Validaciones\2025-Zonal-11 TM Reporte de Validaciones Zonales Intervalo al 30 de Noviembre del 2025.xlsx,MOVILIDAD\Validaciones\2025-Zonal-11 TM Reporte de Validaciones Zonales Intervalo al 30 de Noviembre del 2025.xlsx,xlsx,11.859,,,,,,,11.0,32.0,0,0,0,27.56,2.0,,0,32,0,0,False,True,False,"duplicados, sin_columna_territorial, muestra_por_performance",Validador Reporte
raw,raw\MOVILIDAD\Validaciones\2025-Zonal-12 TM Reporte de Validaciones Zonales Intervalo al 31 de Diciembre del 2025.xlsx,MOVILIDAD\Validaciones\2025-Zonal-12 TM Reporte de Validaciones Zonales Intervalo al 31 de Diciembre del 2025.xlsx,xlsx,11.576,,,,,,,300.0,35.0,0,0,6,0.0,0.0,,32,3,0,0,False,True,False,"encabezado_detectado, sin_columna_territorial, muestra_por_performance",Resumen Operador Ruta
raw,raw\MOVILIDAD\Validaciones\2025-Zonal-12 TM Reporte de Validaciones Zonales Intervalo al 31 de Diciembre del 2025.xlsx,MOVILIDAD\Validaciones\2025-Zonal-12 TM Reporte de Validaciones Zonales Intervalo al 31 de Diciembre del 2025.xlsx,xlsx,11.576,,,,,,,300.0,35.0,0,0,6,0.0,0.0,,32,3,0,0,False,True,False,"encabezado_detectado, sin_columna_territorial, muestra_por_performance",Resumen Operador Ruta Intervalo
raw,raw\MOVILIDAD\Validaciones\2025-Zonal-12 TM Reporte de Validaciones Zonales Intervalo al 31 de Diciembre del 2025.xlsx,MOVILIDAD\Validaciones\2025-Zonal-12 TM Reporte de Validaciones Zonales Intervalo al 31 de Diciembre del 2025.xlsx,xlsx,11.576,,,,,,,22.0,35.0,0,0,6,13.51,2.0,,32,3,0,0,False,True,False,"encabezado_detectado, duplicados, sin_columna_territorial, muestra_por_performance",Resumen Perfil Tarjeta
raw,raw\MOVILIDAD\Validaciones\2025-Zonal-12 TM Reporte de Validaciones Zonales Intervalo al 31 de Diciembre del 2025.xlsx,MOVILIDAD\Validaciones\2025-Zonal-12 TM Reporte de Validaciones Zonales Intervalo al 31 de Diciembre del 2025.xlsx,xlsx,11.576,,,,,,,11.0,32.0,0,0,0,27.27,2.0,,0,32,0,0,False,True,False,"duplicados, sin_columna_territorial, muestra_por_performance",Validador Reporte
raw,raw\MOVILIDAD\Validaciones\2026-Troncal-01 TM Resumen de Validaciones Troncales al 31 de Enero del 2026 Intervalo 15 Mint.xlsx,MOVILIDAD\Validaciones\2026-Troncal-01 TM Resumen de Validaciones Troncales al 31 de Enero del 2026 Intervalo 15 Mint.xlsx,xlsx,13.537,,,,,,,300.0,37.0,0,0,6,0.0,0.0,,32,5,0,0,False,True,False,"encabezado_detectado, sin_columna_territorial, muestra_por_performance",Validaciones Tullave
raw,raw\MOVILIDAD\Validaciones\2026-Troncal-01 TM Resumen de Validaciones Troncales al 31 de Enero del 2026 Intervalo 15 Mint.xlsx,MOVILIDAD\Validaciones\2026-Troncal-01 TM Resumen de Validaciones Troncales al 31 de Enero del 2026 Intervalo 15 Mint.xlsx,xlsx,13.537,,,,,,,5.0,32.0,0,0,0,40.0,1.0,,31,1,0,0,False,True,False,"nulos_altos, duplicados, sin_columna_territorial, muestra_por_performance",Validacion Datos
raw,raw\MOVILIDAD\Validaciones\2026-Troncal-02 TM Resumen de Validaciones Troncales al 28 de Febrero del 2026 Intervalo 15 Mint.xlsx,MOVILIDAD\Validaciones\2026-Troncal-02 TM Resumen de Validaciones Troncales al 28 de Febrero del 2026 Intervalo 15 Mint.xlsx,xlsx,13.612,,,,,,,300.0,34.0,0,0,6,0.0,0.0,,29,5,0,0,False,True,False,"encabezado_detectado, sin_columna_territorial, muestra_por_performance",Validaciones Tullave
raw,raw\MOVILIDAD\Validaciones\2026-Troncal-02 TM Resumen de Validaciones Troncales al 28 de Febrero del 2026 Intervalo 15 Mint.xlsx,MOVILIDAD\Validaciones\2026-Troncal-02 TM Resumen de Validaciones Troncales al 28 de Febrero del 2026 Intervalo 15 Mint.xlsx,xlsx,13.612,,,,,,,5.0,32.0,0,0,0,41.88,1.0,,31,1,0,0,False,True,False,"nulos_altos, duplicados, sin_columna_territorial, muestra_por_performance",Validacion Datos
raw,raw\MOVILIDAD\Validaciones\2026-Troncal-03 TM Resumen de Validaciones Troncales al 31 de Marzo del 2026 Intervalo 15 Mint.xlsx,MOVILIDAD\Validaciones\2026-Troncal-03 TM Resumen de Validaciones Troncales al 31 de Marzo del 2026 Intervalo 15 Mint.xlsx,xlsx,13.694,,,,,,,300.0,37.0,0,0,6,0.0,0.0,,32,5,0,0,False,True,False,"encabezado_detectado, sin_columna_territorial, muestra_por_performance",Validaciones Tullave
raw,raw\MOVILIDAD\Validaciones\2026-Troncal-03 TM Resumen de Validaciones Troncales al 31 de Marzo del 2026 Intervalo 15 Mint.xlsx,MOVILIDAD\Validaciones\2026-Troncal-03 TM Resumen de Validaciones Troncales al 31 de Marzo del 2026 Intervalo 15 Mint.xlsx,xlsx,13.694,,,,,,,5.0,32.0,0,0,0,40.0,1.0,,31,1,0,0,False,True,False,"nulos_altos, duplicados, sin_columna_territorial, muestra_por_performance",Validacion Datos
raw,raw\MOVILIDAD\Validaciones\2026-Troncal-04 TM Resumen de Validaciones Troncales al 30 de Abril del 2026 Intervalo 15 Mint.xlsx,MOVILIDAD\Validaciones\2026-Troncal-04 TM Resumen de Validaciones Troncales al 30 de Abril del 2026 Intervalo 15 Mint.xlsx,xlsx,13.973,,,,,,,300.0,36.0,0,0,6,0.0,0.0,,31,5,0,0,False,True,False,"encabezado_detectado, sin_columna_territorial, muestra_por_performance",Validaciones Tullave
raw,raw\MOVILIDAD\Validaciones\2026-Troncal-04 TM Resumen de Validaciones Troncales al 30 de Abril del 2026 Intervalo 15 Mint.xlsx,MOVILIDAD\Validaciones\2026-Troncal-04 TM Resumen de Validaciones Troncales al 30 de Abril del 2026 Intervalo 15 Mint.xlsx,xlsx,13.973,,,,,,,5.0,32.0,0,0,0,40.62,1.0,,31,1,0,0,False,True,False,"nulos_altos, duplicados, sin_columna_territorial, muestra_por_performance",Validacion Datos
raw,raw\MOVILIDAD\Validaciones\2026-Troncal-05 TM Resumen de Validaciones Troncales al 31 de Mayo del 2026 Intervalo 15 Mint.xlsx,MOVILIDAD\Validaciones\2026-Troncal-05 TM Resumen de Validaciones Troncales al 31 de Mayo del 2026 Intervalo 15 Mint.xlsx,xlsx,13.774,,,,,,,300.0,37.0,0,0,6,0.0,0.0,,32,5,0,0,False,True,False,"encabezado_detectado, sin_columna_territorial, muestra_por_performance",Validaciones Tullave
raw,raw\MOVILIDAD\Validaciones\2026-Troncal-05 TM Resumen de Validaciones Troncales al 31 de Mayo del 2026 Intervalo 15 Mint.xlsx,MOVILIDAD\Validaciones\2026-Troncal-05 TM Resumen de Validaciones Troncales al 31 de Mayo del 2026 Intervalo 15 Mint.xlsx,xlsx,13.774,,,,,,,5.0,32.0,0,0,0,40.0,1.0,,31,1,0,0,False,True,False,"nulos_altos, duplicados, sin_columna_territorial, muestra_por_performance",Validacion Datos
raw,raw\MOVILIDAD\Validaciones\2026-Troncal-06 TM Resumen de Validaciones Troncales al 30 de Junio del 2026 Intervalo 15 Mint.xlsx,MOVILIDAD\Validaciones\2026-Troncal-06 TM Resumen de Validaciones Troncales al 30 de Junio del 2026 Intervalo 15 Mint.xlsx,xlsx,13.586,,,,,,,300.0,36.0,0,0,6,0.0,0.0,,31,5,0,0,False,True,False,"encabezado_detectado, sin_columna_territorial, muestra_por_performance",Validaciones Tullave
raw,raw\MOVILIDAD\Validaciones\2026-Troncal-06 TM Resumen de Validaciones Troncales al 30 de Junio del 2026 Intervalo 15 Mint.xlsx,MOVILIDAD\Validaciones\2026-Troncal-06 TM Resumen de Validaciones Troncales al 30 de Junio del 2026 Intervalo 15 Mint.xlsx,xlsx,13.586,,,,,,,5.0,32.0,0,0,0,40.62,1.0,,31,1,0,0,False,True,False,"nulos_altos, duplicados, sin_columna_territorial, muestra_por_performance",Validacion Datos
raw,raw\MOVILIDAD\Validaciones\2026-Troncal-07 TM Resumen de Validaciones Troncales al 31 de Julio del 2026 Intervalo 15 Mint.xlsx,MOVILIDAD\Validaciones\2026-Troncal-07 TM Resumen de Validaciones Troncales al 31 de Julio del 2026 Intervalo 15 Mint.xlsx,xlsx,13.779,,,,,,,300.0,37.0,0,0,6,0.0,0.0,,32,5,0,0,False,True,False,"encabezado_detectado, sin_columna_territorial, muestra_por_performance",Validaciones Tullave
raw,raw\MOVILIDAD\Validaciones\2026-Troncal-07 TM Resumen de Validaciones Troncales al 31 de Julio del 2026 Intervalo 15 Mint.xlsx,MOVILIDAD\Validaciones\2026-Troncal-07 TM Resumen de Validaciones Troncales al 31 de Julio del 2026 Intervalo 15 Mint.xlsx,xlsx,13.779,,,,,,,5.0,32.0,0,0,0,40.0,1.0,,31,1,0,0,False,True,False,"nulos_altos, duplicados, sin_columna_territorial, muestra_por_performance",Validacion Datos
raw,raw\MOVILIDAD\Validaciones\2026-Zonal-01 TM Reporte de Validaciones Zonales Intervalo al 31 de Enero del 2026.xlsx,MOVILIDAD\Validaciones\2026-Zonal-01 TM Reporte de Validaciones Zonales Intervalo al 31 de Enero del 2026.xlsx,xlsx,11.236,,,,,,,300.0,35.0,0,0,6,0.0,0.0,,32,3,0,0,False,True,False,"encabezado_detectado, sin_columna_territorial, muestra_por_performance",Resumen Operador Ruta
raw,raw\MOVILIDAD\Validaciones\2026-Zonal-01 TM Reporte de Validaciones Zonales Intervalo al 31 de Enero del 2026.xlsx,MOVILIDAD\Validaciones\2026-Zonal-01 TM Reporte de Validaciones Zonales Intervalo al 31 de Enero del 2026.xlsx,xlsx,11.236,,,,,,,300.0,35.0,0,0,6,0.0,0.0,,32,3,0,0,False,True,False,"encabezado_detectado, sin_columna_territorial, muestra_por_performance",Resumen Operador Ruta Intervalo
