zona;fase;componente;estatus_vinculacion;combustible;modelo;codigo_bus;fecha_vinculacion;accesible;edad;matricula;descripcion_estado_vinculacion;descripcion_nivel_emision;descripcion_tipo
Ciudad Bolívar;Fase III;Zonal;Referente;GNV;2023;Z80-4333;7/09/2022;CON ELEVADOR;2;KYQ988;Vinculado;EURO VI;BUS (50)
Ciudad Bolívar;Fase III;Zonal;Referente;GNV;2023;Z80-4334;16/09/2022;CON ELEVADOR;2;KYQ989;Vinculado;EURO VI;BUS (50)
Ciudad Bolívar;Fase III;Zonal;Referente;GNV;2023;Z80-4335;7/09/2022;CON ELEVADOR;2;KYQ990;Vinculado;EURO VI;BUS (50)
Ciudad Bolívar;Fase III;Zonal;Referente;GNV;2023;Z80-4336;16/09/2022;CON ELEVADOR;2;KYQ991;Vinculado;EURO VI;BUS (50)
Ciudad Bolívar;Fase III;Zonal;Referente;GNV;2023;Z80-4337;7/09/2022;CON ELEVADOR;2;KYQ992;Vinculado;EURO VI;BUS (50)
Ciudad Bolívar;Fase III;Zonal;Referente;GNV;2023;Z80-4338;16/09/2022;CON ELEVADOR;2;KYQ993;Vinculado;EURO VI;BUS (50)
Ciudad Bolívar;Fase III;Zonal;Referente;GNV;2023;Z80-4339;16/09/2022;CON ELEVADOR;2;KYQ994;Vinculado;EURO VI;BUS (50)
Ciudad Bolívar;Fase III;Zonal;Referente;GNV;2023;Z80-4340;7/09/2022;CON ELEVADOR;2;KYQ995;Vinculado;EURO VI;BUS (50)
Ciudad Bolívar;Fase III;Zonal;Referente;GNV;2023;Z80-4341;16/09/2022;CON ELEVADOR;2;KYQ996;Vinculado;EURO VI;BUS (50)
Ciudad Bolívar;Fase III;Zonal;Referente;GNV;2023;Z80-4342;7/09/2022;CON ELEVADOR;2;KYQ997;Vinculado;EURO VI;BUS (50)
Ciudad Bolívar;Fase III;Zonal;Referente;GNV;2023;Z80-4343;7/09/2022;CON ELEVADOR;2;KYQ998;Vinculado;EURO VI;BUS (50)
Ciudad Bolívar;Fase III;Zonal;Referente;GNV;2023;Z80-4344;16/09/2022;CON ELEVADOR;2;KYQ999;Vinculado;EURO VI;BUS (50)
Ciudad Bolívar;Fase III;Zonal;Referente;GNV;2023;Z80-4345;7/09/2022;CON ELEVADOR;2;KYR000;Vinculado;EURO VI;BUS (50)
Ciudad Bolívar;Fase III;Zonal;Referente;GNV;2023;Z80-4346;7/09/2022;CON ELEVADOR;2;KYR001;Vinculado;EURO VI;BUS (50)
Ciudad Bolívar;Fase III;Zonal;Referente;GNV;2023;Z80-4347;7/09/2022;CON ELEVADOR;2;KYR002;Vinculado;EURO VI;BUS (50)
Ciudad Bolívar;Fase III;Zonal;Referente;GNV;2023;Z80-4348;16/09/2022;CON ELEVADOR;2;KYR003;Vinculado;EURO VI;BUS (50)
Ciudad Bolívar;Fase III;Zonal;Referente;GNV;2023;Z80-4349;16/09/2022;CON ELEVADOR;2;KYR004;Vinculado;EURO VI;BUS (50)
Ciudad Bolívar;Fase III;Zonal;Referente;GNV;2023;Z80-4350;16/09/2022;CON ELEVADOR;2;KYR005;Vinculado;EURO VI;BUS (50)
Ciudad Bolívar;Fase III;Zonal;Referente;GNV;2023;Z80-4351;7/09/2022;CON ELEVADOR;2;KYR006;Vinculado;EURO VI;BUS (50)
Ciudad Bolívar;Fase III;Zonal;Referente;GNV;2023;Z80-4352;7/09/2022;CON ELEVADOR;2;KYR007;Vinculado;EURO VI;BUS (50)
Ciudad Bolívar;Fase III;Zonal;Referente;GNV;2023;Z80-4353;7/09/2022;CON ELEVADOR;2;KYR008;Vinculado;EURO VI;BUS (50)
Ciudad Bolívar;Fase III;Zonal;Referente;GNV;2023;Z80-4354;7/09/2022;CON ELEVADOR;2;KYR009;Vinculado;EURO VI;BUS (50)
Ciudad Bolívar;Fase III;Zonal;Referente;GNV;2023;Z80-4355;16/09/2022;CON ELEVADOR;2;KYR085;Vinculado;EURO VI;BUS (50)
Ciudad Bolívar;Fase III;Zonal;Referente;GNV;2023;Z80-4356;16/09/2022;CON ELEVADOR;2;KYR086;Vinculado;EURO VI;BUS (50)
Perdomo II;Fase V;Zonal;Referente;ELECTRICO;2022;Z37-4001;8/09/2022;CON ELEVADOR;2;KYQ295;Vinculado;CERO EMISIONES;BUS (50)
Perdomo II;Fase V;Zonal;Referente;ELECTRICO;2022;Z37-4002;17/08/2022;CON ELEVADOR;2;KYQ296;Vinculado;CERO EMISIONES;BUS (50)
Perdomo II;Fase V;Zonal;Referente;ELECTRICO;2022;Z37-4003;8/09/2022;CON ELEVADOR;2;KYQ297;Vinculado;CERO EMISIONES;BUS (50)
Perdomo II;Fase V;Zonal;Referente;ELECTRICO;2022;Z37-4004;8/09/2022;CON ELEVADOR;2;KYQ298;Vinculado;CERO EMISIONES;BUS (50)
Perdomo II;Fase V;Zonal;Referente;ELECTRICO;2022;Z37-4005;17/08/2022;CON ELEVADOR;2;KYQ299;Vinculado;CERO EMISIONES;BUS (50)
Perdomo II;Fase V;Zonal;Referente;ELECTRICO;2022;Z37-4006;17/08/2022;CON ELEVADOR;2;KYQ300;Vinculado;CERO EMISIONES;BUS (50)
Perdomo II;Fase V;Zonal;Referente;ELECTRICO;2022;Z37-4007;17/08/2022;CON ELEVADOR;2;KYQ301;Vinculado;CERO EMISIONES;BUS (50)
Perdomo II;Fase V;Zonal;Referente;ELECTRICO;2022;Z37-4008;17/08/2022;CON ELEVADOR;2;KYQ302;Vinculado;CERO EMISIONES;BUS (50)
Perdomo II;Fase V;Zonal;Referente;ELECTRICO;2022;Z37-4009;17/08/2022;CON ELEVADOR;2;KYQ303;Vinculado;CERO EMISIONES;BUS (50)
Perdomo II;Fase V;Zonal;Referente;ELECTRICO;2022;Z37-4010;17/08/2022;CON ELEVADOR;2;KYQ304;Vinculado;CERO EMISIONES;BUS (50)
Perdomo II;Fase V;Zonal;Referente;ELECTRICO;2022;Z37-4011;8/09/2022;CON ELEVADOR;2;KYQ305;Vinculado;CERO EMISIONES;BUS (50)
Perdomo II;Fase V;Zonal;Referente;ELECTRICO;2022;Z37-4012;8/09/2022;CON ELEVADOR;2;KYQ306;Vinculado;CERO EMISIONES;BUS (50)
Perdomo II;Fase V;Zonal;Referente;ELECTRICO;2022;Z37-4013;8/09/2022;CON ELEVADOR;2;KYQ307;Vinculado;CERO EMISIONES;BUS (50)
Perdomo II;Fase V;Zonal;Referente;ELECTRICO;2022;Z37-4014;17/08/2022;CON ELEVADOR;2;KYQ308;Vinculado;CERO EMISIONES;BUS (50)
Perdomo II;Fase V;Zonal;Referente;ELECTRICO;2022;Z37-4015;8/09/2022;CON ELEVADOR;2;KYQ309;Vinculado;CERO EMISIONES;BUS (50)
Perdomo II;Fase V;Zonal;Referente;ELECTRICO;2022;Z37-4016;8/09/2022;CON ELEVADOR;2;KYQ310;Vinculado;CERO EMISIONES;BUS (50)
Perdomo II;Fase V;Zonal;Referente;ELECTRICO;2022;Z37-4017;8/09/2022;CON ELEVADOR;2;KYQ311;Vinculado;CERO EMISIONES;BUS (50)
Perdomo II;Fase V;Zonal;Referente;ELECTRICO;2022;Z37-4018;17/08/2022;CON ELEVADOR;2;KYQ312;Vinculado;CERO EMISIONES;BUS (50)
Perdomo II;Fase V;Zonal;Referente;ELECTRICO;2022;Z37-4019;8/09/2022;CON ELEVADOR;2;KYQ313;Vinculado;CERO EMISIONES;BUS (50)
Perdomo II;Fase V;Zonal;Referente;ELECTRICO;2022;Z37-4020;8/09/2022;CON ELEVADOR;2;KYQ314;Vinculado;CERO EMISIONES;BUS (50)
Perdomo II;Fase V;Zonal;Referente;ELECTRICO;2022;Z37-4021;8/09/2022;CON ELEVADOR;2;KYQ315;Vinculado;CERO EMISIONES;BUS (50)
Perdomo II;Fase V;Zonal;Referente;ELECTRICO;2022;Z37-4022;8/09/2022;CON ELEVADOR;2;KYQ316;Vinculado;CERO EMISIONES;BUS (50)
Perdomo II;Fase V;Zonal;Referente;ELECTRICO;2022;Z37-4023;8/09/2022;CON ELEVADOR;2;KYQ317;Vinculado;CERO EMISIONES;BUS (50)
Perdomo II;Fase V;Zonal;Referente;ELECTRICO;2022;Z37-4024;8/09/2022;CON ELEVADOR;2;KYQ318;Vinculado;CERO EMISIONES;BUS (50)
Perdomo II;Fase V;Zonal;Referente;ELECTRICO;2022;Z37-4025;8/09/2022;CON ELEVADOR;2;KYQ319;Vinculado;CERO EMISIONES;BUS (50)
Perdomo II;Fase V;Zonal;Referente;ELECTRICO;2022;Z37-4026;8/09/2022;CON ELEVADOR;2;KYQ320;Vinculado;CERO EMISIONES;BUS (50)
Perdomo II;Fase V;Zonal;Referente;ELECTRICO;2022;Z37-4027;8/09/2022;CON ELEVADOR;2;KYQ321;Vinculado;CERO EMISIONES;BUS (50)
Perdomo II;Fase V;Zonal;Referente;ELECTRICO;2022;Z37-4028;8/09/2022;CON ELEVADOR;2;KYQ322;Vinculado;CERO EMISIONES;BUS (50)
Perdomo II;Fase V;Zonal;Reserva;ELECTRICO;2022;Z37-4029;8/09/2022;CON ELEVADOR;2;KYQ323;Vinculado;CERO EMISIONES;BUS (50)
Perdomo II;Fase V;Zonal;Reserva;ELECTRICO;2022;Z37-4030;8/09/2022;CON ELEVADOR;2;KYQ324;Vinculado;CERO EMISIONES;BUS (50)
Perdomo II;Fase V;Zonal;Reserva;ELECTRICO;2022;Z37-4031;8/09/2022;CON ELEVADOR;2;KYQ325;Vinculado;CERO EMISIONES;BUS (50)
Perdomo II;Fase V;Zonal;Reserva;ELECTRICO;2022;Z37-4032;8/09/2022;CON ELEVADOR;2;KYQ326;Vinculado;CERO EMISIONES;BUS (50)
Perdomo II;Fase V;Zonal;Reserva;ELECTRICO;2022;Z37-4033;8/09/2022;CON ELEVADOR;2;KYQ327;Vinculado;CERO EMISIONES;BUS (50)
Perdomo II;Fase V;Zonal;Reserva;ELECTRICO;2022;Z37-4034;8/09/2022;CON ELEVADOR;2;KYQ328;Vinculado;CERO EMISIONES;BUS (50)
Perdomo II;Fase V;Zonal;Reserva;ELECTRICO;2022;Z37-4035;8/09/2022;CON ELEVADOR;2;KYQ329;Vinculado;CERO EMISIONES;BUS (50)
Perdomo II;Fase V;Zonal;Reserva;ELECTRICO;2022;Z37-4036;8/09/2022;CON ELEVADOR;2;KYQ330;Vinculado;CERO EMISIONES;BUS (50)
Perdomo II;Fase V;Zonal;Reserva;ELECTRICO;2022;Z37-4037;8/09/2022;CON ELEVADOR;2;KYQ331;Vinculado;CERO EMISIONES;BUS (50)
Perdomo II;Fase V;Zonal;Reserva;ELECTRICO;2022;Z37-4038;8/09/2022;CON ELEVADOR;2;KYQ332;Vinculado;CERO EMISIONES;BUS (50)
Perdomo II;Fase V;Zonal;Reserva;ELECTRICO;2022;Z37-4039;8/09/2022;CON ELEVADOR;2;KYQ333;Vinculado;CERO EMISIONES;BUS (50)
Perdomo II;Fase V;Zonal;Reserva;ELECTRICO;2022;Z37-4040;8/09/2022;CON ELEVADOR;2;KYQ334;Vinculado;CERO EMISIONES;BUS (50)
Perdomo II;Fase V;Zonal;Referente;ELECTRICO;2022;Z37-4041;8/09/2022;CON ELEVADOR;2;KYQ335;Vinculado;CERO EMISIONES;BUS (50)
Perdomo II;Fase V;Zonal;Referente;ELECTRICO;2022;Z37-4042;8/09/2022;CON ELEVADOR;2;KYQ336;Vinculado;CERO EMISIONES;BUS (50)
Perdomo II;Fase V;Zonal;Referente;ELECTRICO;2022;Z37-4043;8/09/2022;CON ELEVADOR;2;KYQ337;Vinculado;CERO EMISIONES;BUS (50)
Perdomo II;Fase V;Zonal;Referente;ELECTRICO;2022;Z37-4044;8/09/2022;CON ELEVADOR;2;KYQ338;Vinculado;CERO EMISIONES;BUS (50)
Perdomo II;Fase V;Zonal;Referente;ELECTRICO;2022;Z37-4045;8/09/2022;CON ELEVADOR;2;KYQ339;Vinculado;CERO EMISIONES;BUS (50)
Perdomo II;Fase V;Zonal;Referente;ELECTRICO;2022;Z37-4046;8/09/2022;CON ELEVADOR;2;KYQ340;Vinculado;CERO EMISIONES;BUS (50)
Perdomo II;Fase V;Zonal;Referente;ELECTRICO;2022;Z37-4047;8/09/2022;CON ELEVADOR;2;KYQ341;Vinculado;CERO EMISIONES;BUS (50)
Perdomo II;Fase V;Zonal;Referente;ELECTRICO;2022;Z37-4048;8/09/2022;CON ELEVADOR;2;KYQ342;Vinculado;CERO EMISIONES;BUS (50)
Perdomo II;Fase V;Zonal;Referente;ELECTRICO;2022;Z37-4049;8/09/2022;CON ELEVADOR;2;KYQ343;Vinculado;CERO EMISIONES;BUS (50)
Perdomo II;Fase V;Zonal;Referente;ELECTRICO;2022;Z37-4050;8/09/2022;CON ELEVADOR;2;KYQ344;Vinculado;CERO EMISIONES;BUS (50)
Perdomo II;Fase V;Zonal;Referente;ELECTRICO;2022;Z37-4051;8/09/2022;CON ELEVADOR;2;KYQ346;Vinculado;CERO EMISIONES;BUS (50)
Perdomo II;Fase V;Zonal;Referente;ELECTRICO;2022;Z37-4052;8/09/2022;CON ELEVADOR;2;KYQ347;Vinculado;CERO EMISIONES;BUS (50)
Perdomo II;Fase V;Zonal;Referente;ELECTRICO;2022;Z37-4053;8/09/2022;CON ELEVADOR;2;KYQ348;Vinculado;CERO EMISIONES;BUS (50)
Perdomo II;Fase V;Zonal;Referente;ELECTRICO;2022;Z37-4054;8/09/2022;CON ELEVADOR;2;KYQ349;Vinculado;CERO EMISIONES;BUS (50)
Perdomo II;Fase V;Zonal;Referente;ELECTRICO;2022;Z37-4055;8/09/2022;CON ELEVADOR;2;KYQ350;Vinculado;CERO EMISIONES;BUS (50)
Perdomo II;Fase V;Zonal;Referente;ELECTRICO;2022;Z37-4056;8/09/2022;CON ELEVADOR;2;KYQ351;Vinculado;CERO EMISIONES;BUS (50)
Perdomo II;Fase V;Zonal;Referente;ELECTRICO;2022;Z37-4057;8/09/2022;CON ELEVADOR;2;KYQ352;Vinculado;CERO EMISIONES;BUS (50)
Perdomo II;Fase V;Zonal;Referente;ELECTRICO;2022;Z37-4058;8/09/2022;CON ELEVADOR;2;KYQ353;Vinculado;CERO EMISIONES;BUS (50)
Perdomo II;Fase V;Zonal;Referente;ELECTRICO;2022;Z37-4059;8/09/2022;CON ELEVADOR;2;KYQ354;Vinculado;CERO EMISIONES;BUS (50)
Perdomo II;Fase V;Zonal;Referente;ELECTRICO;2022;Z37-4060;8/09/2022;CON ELEVADOR;2;KYQ355;Vinculado;CERO EMISIONES;BUS (50)
Perdomo II;Fase V;Zonal;Referente;ELECTRICO;2022;Z37-4061;8/09/2022;CON ELEVADOR;2;KYQ356;Vinculado;CERO EMISIONES;BUS (50)
Perdomo II;Fase V;Zonal;Referente;ELECTRICO;2022;Z37-4062;8/09/2022;CON ELEVADOR;2;KYQ357;Vinculado;CERO EMISIONES;BUS (50)
Perdomo II;Fase V;Zonal;Referente;ELECTRICO;2022;Z37-4063;8/09/2022;CON ELEVADOR;2;KYQ358;Vinculado;CERO EMISIONES;BUS (50)
Perdomo II;Fase V;Zonal;Referente;ELECTRICO;2022;Z37-4064;8/09/2022;CON ELEVADOR;2;KYQ359;Vinculado;CERO EMISIONES;BUS (50)
Perdomo II;Fase V;Zonal;Referente;ELECTRICO;2022;Z37-4065;8/09/2022;CON ELEVADOR;2;KYQ360;Vinculado;CERO EMISIONES;BUS (50)
Perdomo II;Fase V;Zonal;Referente;ELECTRICO;2022;Z37-4066;8/09/2022;CON ELEVADOR;2;KYQ361;Vinculado;CERO EMISIONES;BUS (50)
Perdomo II;Fase V;Zonal;Referente;ELECTRICO;2022;Z37-4067;8/09/2022;CON ELEVADOR;2;KYQ362;Vinculado;CERO EMISIONES;BUS (50)
Perdomo II;Fase V;Zonal;Referente;ELECTRICO;2022;Z37-4068;8/09/2022;CON ELEVADOR;2;KYQ363;Vinculado;CERO EMISIONES;BUS (50)
Perdomo II;Fase V;Zonal;Referente;ELECTRICO;2022;Z37-4069;8/09/2022;CON ELEVADOR;2;KYQ531;Vinculado;CERO EMISIONES;BUS (50)
Perdomo II;Fase V;Zonal;Referente;ELECTRICO;2022;Z37-4070;8/09/2022;CON ELEVADOR;2;KYQ532;Vinculado;CERO EMISIONES;BUS (50)
Perdomo II;Fase V;Zonal;Referente;ELECTRICO;2022;Z37-4071;8/09/2022;CON ELEVADOR;2;KYQ364;Vinculado;CERO EMISIONES;BUS (50)
Perdomo II;Fase V;Zonal;Referente;ELECTRICO;2022;Z37-4072;8/09/2022;CON ELEVADOR;2;KYQ365;Vinculado;CERO EMISIONES;BUS (50)
Perdomo II;Fase V;Zonal;Referente;ELECTRICO;2022;Z37-4073;8/09/2022;CON ELEVADOR;2;KYQ394;Vinculado;CERO EMISIONES;BUS (50)
Perdomo II;Fase V;Zonal;Referente;ELECTRICO;2022;Z37-4074;8/09/2022;CON ELEVADOR;2;KYQ484;Vinculado;CERO EMISIONES;BUS (50)
Perdomo II;Fase V;Zonal;Referente;ELECTRICO;2022;Z37-4075;8/09/2022;CON ELEVADOR;2;KYQ366;Vinculado;CERO EMISIONES;BUS (50)
Perdomo II;Fase V;Zonal;Referente;ELECTRICO;2022;Z37-4076;8/09/2022;CON ELEVADOR;2;KYQ533;Vinculado;CERO EMISIONES;BUS (50)
Perdomo II;Fase V;Zonal;Referente;ELECTRICO;2022;Z37-4077;8/09/2022;CON ELEVADOR;2;KYQ367;Vinculado;CERO EMISIONES;BUS (50)
Perdomo II;Fase V;Zonal;Referente;ELECTRICO;2022;Z37-4078;8/09/2022;CON ELEVADOR;2;KYQ368;Vinculado;CERO EMISIONES;BUS (50)
Perdomo II;Fase V;Zonal;Referente;ELECTRICO;2022;Z37-4079;8/09/2022;CON ELEVADOR;2;KYQ395;Vinculado;CERO EMISIONES;BUS (50)
Perdomo II;Fase V;Zonal;Referente;ELECTRICO;2022;Z37-4080;8/09/2022;CON ELEVADOR;2;KYQ369;Vinculado;CERO EMISIONES;BUS (50)
Perdomo II;Fase V;Zonal;Referente;ELECTRICO;2022;Z37-4081;8/09/2022;CON ELEVADOR;2;KYQ464;Vinculado;CERO EMISIONES;BUS (50)
Perdomo II;Fase V;Zonal;Referente;ELECTRICO;2022;Z37-4082;8/09/2022;CON ELEVADOR;2;KYQ465;Vinculado;CERO EMISIONES;BUS (50)
Perdomo II;Fase V;Zonal;Referente;ELECTRICO;2022;Z37-4083;8/09/2022;CON ELEVADOR;2;KYQ466;Vinculado;CERO EMISIONES;BUS (50)
Perdomo II;Fase V;Zonal;Referente;ELECTRICO;2022;Z37-4084;8/09/2022;CON ELEVADOR;2;KYQ605;Vinculado;CERO EMISIONES;BUS (50)
Perdomo II;Fase V;Zonal;Referente;ELECTRICO;2022;Z37-4085;8/09/2022;CON ELEVADOR;2;KYQ606;Vinculado;CERO EMISIONES;BUS (50)
Perdomo II;Fase V;Zonal;Referente;ELECTRICO;2022;Z37-4086;8/09/2022;CON ELEVADOR;2;KYQ370;Vinculado;CERO EMISIONES;BUS (50)
Perdomo II;Fase V;Zonal;Referente;ELECTRICO;2022;Z37-4087;8/09/2022;CON ELEVADOR;2;KYQ467;Vinculado;CERO EMISIONES;BUS (50)
Perdomo II;Fase V;Zonal;Referente;ELECTRICO;2022;Z37-4088;8/09/2022;CON ELEVADOR;2;KYQ468;Vinculado;CERO EMISIONES;BUS (50)
Perdomo II;Fase V;Zonal;Referente;ELECTRICO;2022;Z37-4089;8/09/2022;CON ELEVADOR;2;KYQ469;Vinculado;CERO EMISIONES;BUS (50)
Perdomo II;Fase V;Zonal;Referente;ELECTRICO;2022;Z37-4090;8/09/2022;CON ELEVADOR;2;KYQ722;Vinculado;CERO EMISIONES;BUS (50)
Perdomo II;Fase V;Zonal;Referente;ELECTRICO;2022;Z37-4091;8/09/2022;CON ELEVADOR;2;KYQ470;Vinculado;CERO EMISIONES;BUS (50)
Perdomo II;Fase V;Zonal;Referente;ELECTRICO;2022;Z37-4092;8/09/2022;CON ELEVADOR;2;KYQ471;Vinculado;CERO EMISIONES;BUS (50)
Perdomo II;Fase V;Zonal;Referente;ELECTRICO;2022;Z37-4093;8/09/2022;CON ELEVADOR;2;KYQ371;Vinculado;CERO EMISIONES;BUS (50)
Perdomo II;Fase V;Zonal;Referente;ELECTRICO;2022;Z37-4094;8/09/2022;CON ELEVADOR;2;KYQ731;Vinculado;CERO EMISIONES;BUS (50)
Perdomo II;Fase V;Zonal;Referente;ELECTRICO;2022;Z37-4095;8/09/2022;CON ELEVADOR;2;KYQ472;Vinculado;CERO EMISIONES;BUS (50)
Perdomo II;Fase V;Zonal;Referente;ELECTRICO;2022;Z37-4096;8/09/2022;CON ELEVADOR;2;KYQ607;Vinculado;CERO EMISIONES;BUS (50)
Perdomo II;Fase V;Zonal;Referente;ELECTRICO;2022;Z37-4097;8/09/2022;CON ELEVADOR;2;KYQ473;Vinculado;CERO EMISIONES;BUS (50)
Perdomo II;Fase V;Zonal;Referente;ELECTRICO;2022;Z37-4098;8/09/2022;CON ELEVADOR;2;KYQ474;Vinculado;CERO EMISIONES;BUS (50)
Perdomo II;Fase V;Zonal;Referente;ELECTRICO;2022;Z37-4099;8/09/2022;CON ELEVADOR;2;KYQ475;Vinculado;CERO EMISIONES;BUS (50)
Perdomo II;Fase V;Zonal;Referente;ELECTRICO;2022;Z37-4100;8/09/2022;CON ELEVADOR;2;KYQ476;Vinculado;CERO EMISIONES;BUS (50)
Perdomo II;Fase V;Zonal;Referente;ELECTRICO;2022;Z37-4101;8/09/2022;CON ELEVADOR;2;KYQ372;Vinculado;CERO EMISIONES;BUS (50)
Perdomo II;Fase V;Zonal;Referente;ELECTRICO;2022;Z37-4102;8/09/2022;CON ELEVADOR;2;KYQ373;Vinculado;CERO EMISIONES;BUS (50)
Perdomo II;Fase V;Zonal;Referente;ELECTRICO;2022;Z37-4103;8/09/2022;CON ELEVADOR;2;KYQ477;Vinculado;CERO EMISIONES;BUS (50)
Perdomo II;Fase V;Zonal;Referente;ELECTRICO;2022;Z37-4104;8/09/2022;CON ELEVADOR;2;KYQ732;Vinculado;CERO EMISIONES;BUS (50)
Perdomo II;Fase V;Zonal;Referente;ELECTRICO;2022;Z37-4105;8/09/2022;CON ELEVADOR;2;KYQ478;Vinculado;CERO EMISIONES;BUS (50)
Perdomo II;Fase V;Zonal;Referente;ELECTRICO;2022;Z37-4106;8/09/2022;CON ELEVADOR;2;KYQ374;Vinculado;CERO EMISIONES;BUS (50)
Perdomo II;Fase V;Zonal;Referente;ELECTRICO;2022;Z37-4107;8/09/2022;CON ELEVADOR;2;KYQ375;Vinculado;CERO EMISIONES;BUS (50)
Perdomo II;Fase V;Zonal;Referente;ELECTRICO;2022;Z37-4108;8/09/2022;CON ELEVADOR;2;KYQ376;Vinculado;CERO EMISIONES;BUS (50)
Perdomo II;Fase V;Zonal;Referente;ELECTRICO;2022;Z37-4109;8/09/2022;CON ELEVADOR;2;KYQ733;Vinculado;CERO EMISIONES;BUS (50)
Perdomo II;Fase V;Zonal;Referente;ELECTRICO;2022;Z37-4110;8/09/2022;CON ELEVADOR;2;KYQ377;Vinculado;CERO EMISIONES;BUS (50)
Perdomo II;Fase V;Zonal;Referente;ELECTRICO;2022;Z37-4111;8/09/2022;CON ELEVADOR;2;KYQ378;Vinculado;CERO EMISIONES;BUS (50)
Perdomo II;Fase V;Zonal;Referente;ELECTRICO;2022;Z37-4112;8/09/2022;CON ELEVADOR;2;KYQ379;Vinculado;CERO EMISIONES;BUS (50)
Perdomo II;Fase V;Zonal;Referente;ELECTRICO;2022;Z37-4113;8/09/2022;CON ELEVADOR;2;KYQ380;Vinculado;CERO EMISIONES;BUS (50)
Perdomo II;Fase V;Zonal;Referente;ELECTRICO;2022;Z37-4114;8/09/2022;CON ELEVADOR;2;KYQ723;Vinculado;CERO EMISIONES;BUS (50)
Perdomo II;Fase V;Zonal;Referente;ELECTRICO;2022;Z37-4115;8/09/2022;CON ELEVADOR;2;KYQ381;Vinculado;CERO EMISIONES;BUS (50)
Perdomo II;Fase V;Zonal;Referente;ELECTRICO;2022;Z37-4116;8/09/2022;CON ELEVADOR;2;KYQ479;Vinculado;CERO EMISIONES;BUS (50)
Perdomo II;Fase V;Zonal;Referente;ELECTRICO;2022;Z37-4117;8/09/2022;CON ELEVADOR;2;KYQ480;Vinculado;CERO EMISIONES;BUS (50)
Perdomo II;Fase V;Zonal;Referente;ELECTRICO;2022;Z37-4118;8/09/2022;CON ELEVADOR;2;KYQ481;Vinculado;CERO EMISIONES;BUS (50)
Perdomo II;Fase V;Zonal;Referente;ELECTRICO;2022;Z37-4119;8/09/2022;CON ELEVADOR;2;KYQ734;Vinculado;CERO EMISIONES;BUS (50)
Perdomo II;Fase V;Zonal;Referente;ELECTRICO;2022;Z37-4120;8/09/2022;CON ELEVADOR;2;KYQ382;Vinculado;CERO EMISIONES;BUS (50)
Perdomo II;Fase V;Zonal;Referente;ELECTRICO;2022;Z37-4121;8/09/2022;CON ELEVADOR;2;KYQ482;Vinculado;CERO EMISIONES;BUS (50)
Perdomo II;Fase V;Zonal;Referente;ELECTRICO;2022;Z37-4122;8/09/2022;CON ELEVADOR;2;KYQ483;Vinculado;CERO EMISIONES;BUS (50)
Perdomo II;Fase V;Zonal;Referente;ELECTRICO;2022;Z37-4123;8/09/2022;CON ELEVADOR;2;KYQ534;Vinculado;CERO EMISIONES;BUS (50)
Perdomo II;Fase V;Zonal;Referente;ELECTRICO;2022;Z37-4124;8/09/2022;CON ELEVADOR;2;KYQ485;Vinculado;CERO EMISIONES;BUS (50)
Perdomo II;Fase V;Zonal;Referente;ELECTRICO;2022;Z37-4125;8/09/2022;CON ELEVADOR;2;KYQ486;Vinculado;CERO EMISIONES;BUS (50)
Perdomo II;Fase V;Zonal;Referente;ELECTRICO;2022;Z37-4126;8/09/2022;CON ELEVADOR;2;KYQ487;Vinculado;CERO EMISIONES;BUS (50)
Perdomo II;Fase V;Zonal;Referente;ELECTRICO;2022;Z37-4127;8/09/2022;CON ELEVADOR;2;KYQ608;Vinculado;CERO EMISIONES;BUS (50)
Perdomo II;Fase V;Zonal;Referente;ELECTRICO;2022;Z37-4128;8/09/2022;CON ELEVADOR;2;KYQ488;Vinculado;CERO EMISIONES;BUS (50)
Perdomo II;Fase V;Zonal;Referente;ELECTRICO;2022;Z37-4129;8/09/2022;CON ELEVADOR;2;KYQ489;Vinculado;CERO EMISIONES;BUS (50)
Perdomo II;Fase V;Zonal;Referente;ELECTRICO;2022;Z37-4130;8/09/2022;CON ELEVADOR;2;KYQ609;Vinculado;CERO EMISIONES;BUS (50)
Perdomo II;Fase V;Zonal;Referente;ELECTRICO;2022;Z37-4131;8/09/2022;CON ELEVADOR;2;KYQ610;Vinculado;CERO EMISIONES;BUS (50)
Perdomo II;Fase V;Zonal;Referente;ELECTRICO;2022;Z37-4132;8/09/2022;CON ELEVADOR;2;KYQ611;Vinculado;CERO EMISIONES;BUS (50)
Perdomo II;Fase V;Zonal;Referente;ELECTRICO;2022;Z37-4133;8/09/2022;CON ELEVADOR;2;KYQ490;Vinculado;CERO EMISIONES;BUS (50)
Perdomo II;Fase V;Zonal;Referente;ELECTRICO;2022;Z37-4134;8/09/2022;CON ELEVADOR;2;KYQ724;Vinculado;CERO EMISIONES;BUS (50)
Perdomo II;Fase V;Zonal;Referente;ELECTRICO;2022;Z37-4135;8/09/2022;CON ELEVADOR;2;KYQ725;Vinculado;CERO EMISIONES;BUS (50)
Perdomo II;Fase V;Zonal;Referente;ELECTRICO;2022;Z37-4136;8/09/2022;CON ELEVADOR;2;KYQ383;Vinculado;CERO EMISIONES;BUS (50)
